,price,area,latitude,longitude,Bedrooms,Bathrooms,Balcony,parking,Lift,Price_sqft
1364,11000000,1930,28.4252114,77.062731,3,3,,,,5699.481865
1365,4170000,1190,28.61655045,77.43077087,2,2,3,1,3,3504.201681
1366,4500000,900,28.516204,77.2029035,3,2,,,,5000
1367,5200000,1595,28.56355077,77.45175976,3,2,,,,3260.188088
1368,1900000,760,28.6698529,77.4656257,2,2,1,,,2500
1369,3750000,800,28.5201861,77.179158,2,2,2,,,4687.5
1370,7500000,1950,28.6731665,77.3898344,3,2,3,1,,3846.153846
1371,3000000,750,28.61268616,77.29073334,2,2,,1,0,4000
1372,2890000,900,28.666747,77.479096,2,2,,,,3211.111111
1373,7000000,700,28.70016479,77.11158752,3,2,1,,,10000
1374,7000000,1400,28.42215456,77.2928244,3,2,1,,,5000
1375,22500000,507,28.635968,77.269558,10,6,,,,44378.69822
1376,5000000,900,28.6212874,77.0530735,3,2,,,,5555.555556
1377,4530000,1100,28.6493479,77.3696259,2,2,,,,4118.181818
1378,15000000,1500,28.4680985,77.0192391,4,5,2,2,,10000
1379,4050000,1164,28.47722356,77.55106462,2,2,2,,,3479.381443
1380,8500000,1550,28.646509,77.38148828,3,2,1,,,5483.870968
1381,3200000,1041,28.7040534,77.4373305,2,2,,,,3073.967339
1382,7000000,1050,28.6109333,77.27391815,2,2,2,,,6666.666667
1383,19000000,1800,28.45702553,77.06468201,3,3,3,3,1,10555.55556
1384,3500000,870,28.46577,77.559488,2,2,1,,,4022.988506
1385,5500000,1000,28.64934731,77.36962891,3,2,2,,,5500
1386,7500000,1645,28.40491677,76.95131573,3,4,,1,,4559.270517
1387,9000000,1295,28.583416,77.36460434,3,2,4,1,4,6949.80695
1388,4200000,632,28.471233,76.969597,2,2,1,,,6645.56962
1389,3400000,900,28.4931174,77.0123964,3,2,2,1,,3777.777778
1390,4300000,850,28.47290611,77.02108002,2,2,1,,,5058.823529
1391,4600000,1300,28.46267033,77.55830252,3,2,2,1,3,3538.461538
1392,9500000,1415,28.49896216,77.02267506,2,2,3,,,6713.780919
1393,3200000,926,28.670869,77.487958,2,2,2,,,3455.723542
1394,7500000,1340,28.502597,77.428742,3,2,4,,,5597.014925
1395,4200000,925,28.4849855,77.513434,2,2,,,,4540.540541
1396,39000000,3875,28.485865,77.057693,4,5,4,,,10064.51613
1397,12500000,2000,28.6499845,77.4065455,3,2,,,,6250
1398,7500000,1700,28.504219,77.425971,3,4,4,1,2,4411.764706
1399,4100000,1100,28.641779,77.3502969,3,2,1,1,,3727.272727
1400,8800000,1779,28.54341218,77.367853,3,3,,,,4946.599213
1401,7500000,940,28.63466644,77.04914856,2,3,1,1,,7978.723404
1402,10500000,1789,28.251834,77.067419,3,3,3,,,5869.200671
1403,7200000,1340,28.502597,77.428742,3,2,3,,,5373.134328
1404,8000000,1080,28.67008972,77.18177032,3,2,2,,,7407.407407
1405,9500000,2152,28.4664983,77.568503,3,2,1,,,4414.498141
1406,4200000,930,28.61631584,77.03421021,3,2,2,,,4516.129032
1407,3400000,760,28.6589432,77.32223,2,2,,,,4473.684211
1408,5500000,1150,28.574637,77.388803,2,2,5,,,4782.608696
1409,8500000,1805,28.413784,76.935259,3,3,3,,,4709.141274
1410,4500000,950,28.6708215,77.3291634,2,2,1,,,4736.842105
1411,11000000,1296,28.38417,77.068093,2,2,2,1,,8487.654321
1412,6000000,1155,28.646286,77.406051,2,2,4,1,2,5194.805195
1413,3800000,800,28.405868,76.929915,2,2,1,1,,4750
1414,7000000,1316,28.4439754,77.3215105,2,2,,,,5319.148936
1415,3500000,840,28.683082,77.50921,2,2,,1,,4166.666667
1416,4800000,1475,28.70183798,77.42320672,3,2,3,1,,3254.237288
1417,13500000,1600,28.4189002,77.1008473,3,3,,,,8437.5
1418,5100000,1205,28.64523434,77.38305224,3,2,2,,,4232.365145
1419,2900000,600,28.5054485,76.9718027,2,2,2,,,4833.333333
1420,4800000,1350,28.623722,77.435989,3,3,3,1,2,3555.555556
1421,4200000,720,28.466155,77.010758,2,2,,,,5833.333333
1422,6000000,1441,28.497364,77.41004824,3,3,2,,,4163.775156
1423,5800000,900,28.63480949,77.04905701,3,2,2,1,,6444.444444
1424,7000000,927,28.6537366,77.286549,3,2,,1,,7551.240561
1425,7500000,1520,28.66171265,77.37482452,4,3,2,1,1,4934.210526
1426,4200000,855,28.567735,77.3921922,2,2,2,,,4912.280702
1427,3500000,880,28.58599663,77.43383789,2,2,4,,,3977.272727
1428,8500000,1748,28.4059402,77.2827472,3,3,,,,4862.700229
1429,5200000,1070,28.448796,76.972154,2,2,2,,,4859.813084
1430,6500000,1810,28.631927,77.437442,3,3,,1,,3591.160221
1431,4200000,1290,28.705425,77.433193,2,2,4,,,3255.813953
1432,3250000,984,28.433506,77.505908,2,2,3,,,3302.845528
1433,16000000,2000,28.57331085,77.04484558,4,3,,,,8000
1434,6500000,1231,28.634588,77.35554172,3,2,3,2,2,5280.259951
1435,12000000,2193,28.419032,77.028272,4,5,4,1,2,5471.956224
1436,10000000,1650,28.590653,77.331682,3,3,2,,,6060.606061
1437,3000000,825,28.7040534,77.4373305,2,2,,,,3636.363636
1438,13500000,2433,28.419032,77.028272,4,4,3,,,5548.705302
1439,26000000,2700,28.54366493,77.25489807,4,4,4,1,,9629.62963
1440,5000000,1490,28.63593102,77.43408966,3,3,3,1,,3355.704698
1441,7500000,1660,28.505584,77.410762,3,3,2,,2,4518.072289
1442,9900000,1550,28.562957,77.38698789,3,2,,,,6387.096774
1443,9500000,1530,28.5642694,77.292389,3,2,,,,6209.150327
1444,6500000,1100,28.6470245,77.3402594,2,2,,1,4,5909.090909
1445,6500000,1426,28.4339805,77.3239236,4,2,2,1,,4558.204769
1446,9100000,1080,28.5712739,77.07314,3,2,1,,,8425.925926
1447,3200000,1100,28.6336095,77.4713825,2,2,2,,,2909.090909
1448,5100000,1040,28.60595894,77.44451141,2,2,3,,,4903.846154
1449,5500000,1300,28.66485965,77.37204005,3,2,3,,,4230.769231
1450,10000000,1000,28.5688775,77.2431195,2,2,2,,,10000
1451,15000000,2500,28.5843456,77.3363292,4,3,,,,6000
1452,2700000,700,28.6609235,77.3788965,2,2,,,,3857.142857
1453,5100000,1255,28.582315,77.4047195,2,2,,,,4063.74502
1454,6000000,1175,28.637309,77.413535,2,2,3,1,,5106.382979
1455,2700000,840,28.6784878,77.518043,2,2,,,,3214.285714
1456,15000000,1350,28.606384,77.291571,3,2,2,1,2,11111.11111
1457,2840000,920,28.496992,77.537536,2,2,3,,,3086.956522
1458,3000000,800,28.5201861,77.179158,2,2,,,,3750
1459,2500000,750,28.5201861,77.179158,2,2,,,,3333.333333
1460,8250000,1550,28.63371889,77.35461096,3,2,,,,5322.580645
1461,3200000,750,28.4603545,77.0395295,2,2,,,,4266.666667
1462,5000000,850,28.6838196,77.3291436,2,2,,,,5882.352941
1463,10000000,1975,28.4037258,76.9530272,4,4,,,,5063.291139
1464,6700000,1326,28.44926,76.98476024,2,2,,,,5052.790347
1465,4000000,1200,28.4324446,77.5079173,2,2,2,,,3333.333333
1466,3200000,800,28.658647,77.4757,2,2,,,,4000
1467,6700000,1095,28.5426951,77.374087,2,2,,,,6118.721461
1468,11000000,950,28.71483231,77.12369537,2,2,2,,,11578.94737
1469,9500000,1850,28.398028,77.2752245,3,3,,,,5135.135135
1470,5700000,1030,28.64461787,77.328264,2,2,2,1,2,5533.980583
1471,3400000,845,28.60483,77.434908,2,2,,,,4023.668639
1472,4700000,895,28.62457466,77.10897827,2,2,2,,,5251.396648
1473,8000000,1000,28.6677244,77.0979515,2,2,1,,,8000
1474,38000000,4700,28.5103,77.053103,6,6,2,6,,8085.106383
1475,5900000,900,28.6510601,77.27061462,2,2,1,,,6555.555556
1476,8000000,1198,28.419032,77.028272,2,2,2,1,2,6677.796327
1477,6700000,1280,28.58874861,77.40615053,2,2,,,,5234.375
1478,10500000,1407,28.60135623,77.31935835,4,4,2,2,1,7462.686567
1479,3500000,850,28.4941085,77.0257,2,2,,,,4117.647059
1480,5500000,950,28.651237,77.349809,2,2,,,,5789.473684
1481,6540000,1742,28.517742,77.529334,3,3,,,,3754.305396
1482,2700000,830,28.7040534,77.4373305,2,2,3,,,3253.012048
1483,3100000,1100,28.666747,77.479096,3,2,3,1,2,2818.181818
1484,3500000,825,28.505584,77.410762,2,2,2,,,4242.424242
1485,6000000,1315,28.56541475,77.383196,3,2,,,,4562.737643
1486,9500000,1975,28.40491677,76.95131573,4,4,,2,2,4810.126582
1487,7800000,1385,28.499602,76.999946,2,2,3,,,5631.768953
1488,9800000,2000,28.4303503,77.2956126,3,3,2,3,0,4900
1489,4500000,1035,28.615717,77.421909,2,2,4,1,2,4347.826087
1490,4700000,1365,28.605958,77.444512,3,2,,,,3443.223443
1491,9200000,1305,28.384034,77.01669,2,2,,1,2,7049.808429
1492,4000000,1150,28.3498745,77.5426712,2,2,3,,,3478.26087
1493,2700000,900,28.7379055,77.2673645,2,2,1,,,3000
1494,8500000,985,28.610933,77.2739145,3,2,1,,,8629.441624
1495,7000000,900,28.6377751,77.0848585,3,2,,,,7777.777778
1496,3200000,1100,28.7379052,77.2673675,3,2,1,,,2909.090909
1497,23300000,2387,28.34493256,77.32460785,3,4,4,4,2,9761.206535
1498,2500000,900,28.69136562,77.34036834,2,2,,,0,2777.777778
1499,3500000,802,28.398028,77.2752245,2,2,,,,4364.089776
1500,4000000,1000,28.7040534,77.4373305,2,2,,,,4000
1501,4000000,720,28.484771,77.028653,2,2,1,2,1,5555.555556
1502,3600000,850,28.45140266,77.02709961,2,2,1,,,4235.294118
1503,3500000,891,28.677177,77.381438,2,2,2,2,0,3928.170595
1504,4000000,1350,28.658647,77.4757,3,2,,,,2962.962963
1505,3300000,720,28.552659,77.4715276,2,2,,,,4583.333333
1506,8500000,1300,28.5843456,77.3363292,3,2,2,,,6538.461538
1507,11000000,1350,28.35895365,76.971587,2,2,3,,,8148.148148
1508,5500000,1350,28.6769466,77.3959458,3,3,3,,,4074.074074
1509,3200000,820,28.5377519,77.2618031,2,2,,,,3902.439024
1510,6700000,1000,28.6420559,77.323499,2,2,2,,,6700
1511,5400000,1135,28.58731051,77.39590178,2,2,2,1,2,4757.709251
1512,9000000,1650,28.6357095,77.3655985,3,3,,,,5454.545455
1513,11000000,1629,28.414627,77.060127,3,3,,,,6752.608963
1514,4000000,660,28.6616505,77.444691,2,2,,,,6060.606061
1515,12000000,1880,28.470035,76.97037984,3,3,3,1,,6382.978723
1516,6000000,1661,28.41669089,77.35491947,3,3,,,,3612.281758
1517,2700000,624,28.6259164,77.4528639,2,2,,,,4326.923077
1518,8500000,1680,28.65242386,77.34434509,3,2,1,1,,5059.52381
1519,5500000,1425,28.634729,77.35832,2,2,,,,3859.649123
1520,5200000,1465,28.705425,77.433193,3,2,,,,3549.488055
1521,4000000,720,28.484771,77.028653,2,2,1,,,5555.555556
1522,11500000,1800,28.6654924,77.3297195,4,2,,,,6388.888889
1523,6500000,1352,28.456938,77.516975,3,3,,,,4807.692308
1524,6500000,1115,28.5073636,77.4091,2,2,,,,5829.596413
1525,7000000,1480,28.698376,77.426802,3,2,3,,,4729.72973
1526,6000000,1675,28.4017065,76.9198646,2,2,4,1,,3582.089552
1527,7500000,1370,28.63544909,77.32381434,2,2,3,32,3,5474.452555
1528,4100000,1295,28.728555,77.337353,3,2,4,,,3166.023166
1529,9500000,1775,28.685334,77.37489817,3,3,,,,5352.112676
1530,10500000,1785,28.51083403,77.003159,3,3,,,,5882.352941
1531,5600000,1526,28.40436848,77.33607703,3,2,3,,,3669.724771
1532,8000000,1400,28.4324602,77.29168716,3,2,2,33,2,5714.285714
1533,3500000,995,28.605958,77.444512,2,2,,,,3517.58794
1534,7800000,1317,28.57204228,77.39106873,3,2,3,,,5922.551253
1535,3850000,1060,28.605958,77.444512,2,2,,,,3632.075472
1536,7500000,1800,28.35022163,77.0616684,4,4,2,,,4166.666667
1537,7700000,1850,28.6467392,77.3709475,4,3,,,,4162.162162
1538,5500000,1246,28.58632879,77.40106202,2,2,2,2,2,4414.125201
1539,7100000,1855,28.6109351,77.4294948,4,3,5,2,,3827.493261
1540,4000000,1275,28.703725,77.415456,3,2,3,,,3137.254902
1541,35000000,4259,28.45994245,77.28462764,4,5,,,,8217.891524
1542,3500000,750,28.68813133,77.34380341,2,2,,1,,4666.666667
1543,10000000,1500,28.634854,77.333782,4,3,1,,,6666.666667
1544,3600000,1100,28.39802742,77.27522278,3,2,1,,,3272.727273
1545,5000000,1020,28.524543,77.364765,2,2,,,,4901.960784
1546,3650000,900,28.49789238,77.02709198,3,2,1,1,1,4055.555556
1547,2600000,850,28.70627576,77.41879325,2,2,,,,3058.823529
1548,10000000,900,28.649336,77.134317,2,2,2,1,,11111.11111
1549,5000000,1200,28.69141244,77.34972646,3,2,,,,4166.666667
1550,13500000,1800,28.5698735,77.2431125,3,3,,,,7500
1551,7600000,1145,28.50803185,77.03360748,2,2,2,,,6637.554585
1552,3800000,1050,28.49875606,77.51967823,2,2,,,,3619.047619
1553,6100000,1100,28.578557,77.37922351,2,2,3,,,5545.454545
1554,3500000,595,28.68999672,77.32831573,2,2,2,,,5882.352941
1555,8000000,900,28.423049,77.08741,2,2,,,,8888.888889
1556,5000000,1000,28.4096109,76.9141943,2,2,,1,,5000
1557,8870000,1690,28.393665,76.962842,3,3,4,,,5248.52071
1558,19000000,2400,28.425637,77.112182,4,3,,,,7916.666667
1559,2000000,720,28.6896453,77.4933302,2,2,,,,2777.777778
1560,18200000,2200,28.400064,77.0959513,3,3,3,,,8272.727273
1561,6900000,1410,28.4460523,76.9772858,2,2,,,,4893.617021
1562,11600000,1600,28.482277,76.99199526,2,2,1,,,7250
1563,6300000,1700,28.47839,77.561036,3,2,3,,,3705.882353
1564,4200000,930,28.5783723,77.3873,2,2,,,,4516.129032
1565,5000000,1000,28.6644882,77.3474938,3,2,,,,5000
1566,2900000,1050,28.7005505,77.3286995,2,2,,,,2761.904762
1567,10500000,1100,28.65242958,77.1643219,3,2,2,,,9545.454545
1568,10000000,1743,28.419032,77.028272,3,3,2,,,5737.234653
1569,6300000,916,28.578746,77.364647,2,2,2,,,6877.729258
1570,7000000,1560,28.57786751,77.48322296,3,3,4,,,4487.179487
1571,3500000,1000,28.6588755,77.4432295,2,2,2,1,,3500
1572,5200000,1225,28.49544772,77.40102766,2,2,2,,,4244.897959
1573,8000000,1605,28.6402995,77.369307,3,3,2,2,,4984.423676
1574,3000000,1244,28.6336095,77.4713825,3,2,,,,2411.575563
1575,3000000,900,28.65933,77.479254,2,2,,,,3333.333333
1576,3700000,800,28.6644882,77.3474938,2,2,,1,,4625
1577,14500000,2100,28.66366196,77.33105469,3,2,2,,,6904.761905
1578,4960000,1150,28.49595451,77.4233017,2,2,2,,,4313.043478
1579,5400000,1700,28.62493876,77.43445654,3,3,3,,,3176.470588
1580,4500000,675,28.6357256,77.0892564,2,2,,,,6666.666667
1581,7500000,1700,28.33373833,77.29597473,3,3,,,,4411.764706
1582,3800000,850,28.6493479,77.3696259,2,2,1,,,4470.588235
1583,8500000,2091,28.4516972,77.30242306,3,4,4,2,2,4065.04065
1584,5600000,1070,28.621767,77.055846,4,3,2,,,5233.64486
1585,32500000,4300,28.486296,77.08464,4,4,,3,,7558.139535
1586,10500000,1545,28.4242266,77.0531367,3,3,,,,6796.116505
1587,5500000,950,28.5069375,77.2065246,2,2,1,1,,5789.473684
1588,3550000,750,28.62344742,77.03113556,3,2,1,,,4733.333333
1589,7100000,1630,28.63626099,77.43362427,3,2,1,1,4,4355.828221
1590,4800000,1245,28.606945,77.45557857,3,2,,1,4,3855.421687
1591,5300000,570,28.70823479,77.11781311,2,2,1,,,9298.245614
1592,2950000,950,28.5869654,77.3874,2,2,,,,3105.263158
1593,7300000,1690,28.6644882,77.3474938,3,3,,,,4319.526627
1594,5500000,1350,28.6493479,77.3696259,3,2,,1,,4074.074074
1595,5500000,1385,28.47924042,77.50077057,3,3,4,,,3971.119134
1596,6500000,1250,28.475632,77.039195,2,2,,,,5200
1597,7400000,1550,28.65832,77.365577,3,2,,,,4774.193548
1598,4000000,950,28.658647,77.4757,2,2,3,,,4210.526316
1599,10000000,1735,28.3824895,76.9823169,3,3,,,,5763.688761
1600,7100000,1600,28.4801967,77.3113014,3,3,,,,4437.5
1601,4400000,875,28.56452626,77.38370883,2,2,2,,,5028.571429
1602,11500000,1408,28.60135623,77.31935835,3,3,3,,,8167.613636
1603,4000000,568,28.486291,77.001973,2,2,,,,7042.253521
1604,6500000,1350,28.4028972,76.9782285,2,2,,,,4814.814815
1605,6900000,1600,28.68779182,77.34788513,3,3,3,1,2,4312.5
1606,4600000,1295,28.606945,77.45557857,3,2,,,,3552.123552
1607,4500000,1092,28.638572,77.4308515,3,2,,,,4120.879121
1608,4600000,1120,28.44775772,77.51753235,3,3,,,,4107.142857
1609,18500000,2400,28.4215541,77.0780609,4,3,3,,,7708.333333
1610,8300000,1325,28.4446244,77.009305,3,2,,1,,6264.150943
1611,3700000,680,28.62176132,77.06336975,2,2,2,,,5441.176471
1612,3200000,800,28.59558487,77.08530426,3,2,1,,,4000
1613,7800000,1550,28.66326714,77.38449097,3,3,,,,5032.258065
1614,5590000,1081,28.4183189,76.9876894,3,2,3,,,5171.137835
1615,3140000,945,28.609898,77.436343,2,2,2,1,,3322.751323
1616,5500000,1100,28.5080324,77.0336072,4,2,,1,,5000
1617,4500000,900,28.49224091,77.29695129,3,2,1,,,5000
1618,4250000,1060,28.53235054,77.4076004,2,2,,1,,4009.433962
1619,9500000,1735,28.399598,76.97150985,3,3,2,,,5475.504323
1620,3850000,1140,28.704924,77.43330743,2,2,3,,2,3377.192982
1621,5500000,890,28.6473168,77.1590517,3,3,,,,6179.775281
1622,9500000,1020,28.403028,77.075396,2,2,2,1,2,9313.72549
1623,3300000,700,28.6493479,77.3696259,2,2,,,,4714.285714
1624,2650000,580,28.60946083,77.04845428,2,2,,,,4568.965517
1625,16500000,1900,28.46630478,77.08631897,3,3,2,,,8684.210526
1626,7500000,1593,28.640515,77.376783,3,3,,,,4708.097928
1627,13000000,1958,28.394708,77.01856,3,3,2,,,6639.427988
1628,7000000,1731,28.4625634,77.5627065,3,3,3,1,,4043.905257
1629,3200000,1000,28.6900486,77.3405361,2,2,2,,,3200
1630,3500000,850,28.6452824,77.3621025,2,2,,,,4117.647059
1631,13000000,1400,28.649336,77.134317,5,3,,,,9285.714286
1632,3200000,850,28.64858818,77.35334015,2,2,1,,,3764.705882
1633,3500000,900,28.68956947,77.33861542,2,2,,,,3888.888889
1634,14400000,2150,28.385432,77.017122,3,4,4,1,3,6697.674419
1635,7900000,1575,28.549346,77.37758773,3,2,3,,,5015.873016
1636,5700000,892,28.62348175,77.0969696,2,2,2,,,6390.134529
1637,4500000,970,28.646286,77.406051,2,2,,,,4639.175258
1638,4650000,930,28.574637,77.388803,2,2,3,,,5000
1639,4400000,540,28.6757345,77.1797451,2,2,1,,,8148.148148
1640,6500000,1299,28.519997,77.376873,3,2,4,1,2,5003.849115
1641,6000000,1400,28.668378,77.330951,2,2,2,,2,4285.714286
1642,2800000,560,28.634758,77.04907227,2,2,1,1,,5000
1643,3800000,1290,28.704924,77.43330743,2,2,,1,2,2945.736434
1644,11000000,900,28.70358086,77.1625824,2,2,,,,12222.22222
1645,15000000,2200,28.64210892,77.06121826,4,4,4,,,6818.181818
1646,7600000,1769,28.43686287,77.30162025,3,2,2,,,4296.212549
1647,8700000,1845,28.490613,77.080014,3,4,,1,,4715.447154
1648,4100000,1080,28.70011412,77.42626251,2,2,2,,,3796.296296
1649,8500000,1570,28.4242266,77.0531367,3,4,3,,,5414.012739
1650,6000000,1250,28.54677547,77.371622,2,2,3,,,4800
1651,5000000,900,28.66269493,77.38430786,3,2,1,,,5555.555556
1652,7000000,900,28.64731598,77.15904999,2,2,2,,,7777.777778
1653,14000000,2050,28.5081375,77.008965,3,3,,,,6829.268293
1654,14500000,3330,28.6693269,77.336336,7,5,,3,,4354.354354
1655,9400000,1000,28.64477495,77.06942069,2,2,1,1,,9400
1656,8400000,1985,28.58388698,77.43216868,4,4,4,,,4231.738035
1657,6500000,1008,28.66741943,77.22793579,3,2,1,2,4,6448.412698
1658,3200000,920,28.699311,77.4311,2,2,1,,,3478.26087
1659,3500000,997,28.572023,77.432904,2,2,2,2,4,3510.531595
1660,3400000,850,28.6493479,77.3696259,2,2,1,1,,4000
1661,3000000,928,28.44497091,77.465759,2,2,2,1,2,3232.758621
1662,5200000,1350,28.634729,77.35832,2,2,2,,,3851.851852
1663,4000000,1000,28.6520739,77.3493764,2,2,2,,,4000
1664,5000000,1520,28.6701035,77.4724725,3,3,,,,3289.473684
1665,12100000,1100,28.72815144,77.08428063,3,2,1,,,11000
1666,5200000,1234,28.500621,77.424203,2,2,3,1,2,4213.938412
1667,7500000,1220,28.575371,77.38437506,3,2,2,,,6147.540984
1668,8000000,1790,28.395841,76.962664,3,3,2,1,,4469.273743
1669,4500000,1225,28.48466902,77.51386228,3,2,,,,3673.469388
1670,7600000,1900,28.41677166,77.3552223,4,4,4,,,4000
1671,3400000,1000,28.4265996,77.5077563,2,2,,,,3400
1672,8800000,1691,28.54341218,77.367853,3,4,3,,,5204.021289
1673,3700000,966,28.4042306,77.3559561,3,2,,1,1,3830.227743
1674,8800000,2000,28.419868,77.341057,3,2,,,,4400
1675,3800000,700,28.6436225,77.352839,2,2,1,1,0,5428.571429
1676,8500000,900,28.4563861,77.0427847,2,2,,1,,9444.444444
1677,4000000,950,28.3113031,77.339111,2,2,1,2,,4210.526316
1678,5800000,1074,28.56452626,77.38370883,2,2,4,,,5400.372439
1679,2100000,1000,28.738864,77.263605,2,2,1,,,2100
1680,4500000,1425,28.7040534,77.4373305,3,2,,,,3157.894737
1681,4200000,900,28.60865974,77.09059906,3,2,2,,,4666.666667
1682,7600000,1725,28.403432,76.965023,3,3,,,,4405.797101
1683,5000000,650,28.5712739,77.07314,2,2,1,1,0,7692.307692
1684,11500000,2100,28.6357095,77.3655985,4,4,2,1,,5476.190476
1685,7000000,1710,28.5661101,77.4406099,3,4,4,1,2,4093.567251
1686,11800000,1660,28.57542801,77.38191986,3,3,5,1,3,7108.433735
1687,3300000,1100,28.666747,77.479096,2,3,3,1,2,3000
1688,4100000,1200,28.6900486,77.3405361,2,2,,1,,3416.666667
1689,3500000,950,28.6467392,77.3709475,2,2,1,1,,3684.210526
1690,4500000,1250,28.626162,77.437698,2,2,,1,,3600
1691,4000000,1100,28.63570595,77.48080444,2,2,2,1,1,3636.363636
1692,8000000,891,28.71084404,77.18419647,3,2,1,,,8978.675645
1693,4800000,900,28.445883,77.033563,2,2,1,,,5333.333333
1694,2400000,715,28.67114258,77.47815704,2,2,1,,,3356.643357
1695,5500000,1200,28.6212883,77.05307007,4,2,3,,,4583.333333
1696,4900000,1390,28.400922,77.51969,3,2,,,,3525.179856
1697,40000000,2000,28.54129028,77.21900177,3,3,2,,,20000
1698,3300000,995,28.5028971,77.526218,2,2,3,,,3316.582915
1699,6500000,1200,28.43034935,77.29561615,3,2,2,,,5416.666667
1700,6000000,1000,28.5979501,77.3347665,3,2,,2,,6000
1701,4400000,1165,28.40436848,77.33607703,2,2,3,,,3776.824034
1702,14000000,2600,28.423049,77.08741,5,5,,,,5384.615385
1703,6600000,1737,28.4751606,77.55141449,3,3,,,,3799.654577
1704,11500000,1890,28.638293,77.3658367,3,3,,1,2,6084.656085
1705,3800000,995,28.606945,77.45557857,2,2,3,1,3,3819.095477
1706,5500000,1720,28.72318772,77.44462914,3,3,4,,,3197.674419
1707,7000000,1100,28.62457466,77.10897827,2,2,1,,,6363.636364
1708,7500000,1592,28.645795,77.38219,3,2,,,,4711.055276
1709,10000000,1490,28.37423557,76.95241631,3,3,2,,,6711.409396
1710,6000000,1000,28.46008873,77.04492188,2,2,2,1,1,6000
1711,14000000,2800,28.69449425,77.44287872,6,4,3,,,5000
1712,12000000,1835,28.4450106,76.9584411,3,3,4,1,2,6539.509537
1713,8000000,1700,28.6420559,77.323499,3,3,,,,4705.882353
1714,7000000,1372,28.58632879,77.40106202,3,3,2,,,5102.040816
1715,8300000,1400,28.4763113,76.9716096,2,2,3,,,5928.571429
1716,3800000,1015,28.591408,77.38849587,2,2,2,,,3743.842365
1717,8500000,1424,28.54653581,77.35266846,3,2,,1,3,5969.101124
1718,3700000,1182,28.47225189,77.46923065,2,2,,,,3130.287648
1719,4500000,1175,28.6212874,77.0530735,3,2,2,,,3829.787234
1720,4200000,1040,28.46202278,77.55890656,2,2,2,2,3,4038.461538
1721,5200000,1130,28.49629327,77.40851995,2,2,2,2,,4601.769912
1722,4500000,1385,28.577868,77.48322,3,3,3,1,2,3249.097473
1723,30000000,4000,28.41786766,77.05124664,4,5,2,4,1,7500
1724,12000000,1875,28.43157936,77.03524427,3,4,4,1,2,6400
1725,2300000,885,28.72243837,77.44603523,2,2,3,,,2598.870056
1726,2800000,750,28.69004822,77.34053802,2,2,1,,,3733.333333
1727,9500000,900,28.6379509,77.10189819,2,2,2,,,10555.55556
1728,7000000,1715,28.420911,77.526673,3,3,2,2,,4081.632653
1729,7500000,1150,28.68000879,77.29248063,2,2,2,,2,6521.73913
1730,3550000,800,28.6452824,77.3621025,2,2,,,,4437.5
1731,4200000,1350,28.498557,77.54265046,2,3,2,,,3111.111111
1732,4000000,700,28.380985,77.1022799,2,2,,,,5714.285714
1733,4700000,1156,28.5039268,77.383808,2,2,2,1,,4065.743945
1734,4160000,895,28.4655907,77.5114027,2,2,,,,4648.044693
1735,2700000,546,28.358049,76.983563,2,2,1,,,4945.054945
1736,12900000,1945,28.35911846,76.975628,3,3,4,1,2,6632.390746
1737,6000000,1000,28.74346161,77.13790894,3,2,1,2,,6000
1738,5200000,900,28.6854763,77.28909302,3,2,1,,,5777.777778
1739,13600000,1852,28.474076,77.10632,3,3,3,1,3,7343.412527
1740,8000000,1635,28.64557076,77.38481903,2,2,1,,,4892.966361
1741,5500000,1400,28.64934731,77.36962891,2,2,,,,3928.571429
1742,4500000,1290,28.61356258,77.44361608,3,2,3,,,3488.372093
1743,5600000,1050,28.64629665,77.33778032,2,2,1,,2,5333.333333
1744,3000000,554,28.51348116,76.971479,2,2,,,,5415.162455
1745,13400000,1789,28.251834,77.067419,3,3,,2,,7490.217999
1746,25000000,3700,28.7294979,77.224515,4,3,,,,6756.756757
1747,12000000,1350,28.611505,77.297085,3,2,2,,,8888.888889
1748,8900000,2025,28.448734,76.971233,3,4,2,,,4395.061728
1749,3300000,913,28.4469189,77.517486,2,2,1,,,3614.457831
1750,12000000,1100,28.53483009,77.20977783,2,2,2,,,10909.09091
1751,15000000,2268,28.41492081,77.03590393,3,3,2,,,6613.756614
1752,7300000,1585,28.6390982,77.412377,3,3,1,,,4605.678233
1753,6000000,1100,28.48180962,76.99907684,3,2,1,,,5454.545455
1754,4500000,840,28.495486,77.25219,2,2,3,,,5357.142857
1755,2500000,940,28.728555,77.337353,2,2,2,,,2659.574468
1756,5500000,1505,28.616346,77.362221,3,2,,,,3654.48505
1757,3500000,1100,28.4988571,77.5409299,2,2,,,,3181.818182
1758,4200000,1000,28.52055168,77.18038177,2,2,,,,4200
1759,3000000,840,28.683082,77.50921,2,2,2,,4,3571.428571
1760,5300000,1081,28.422652,77.037603,3,2,2,,,4902.867715
1761,8600000,1765,28.569317,77.39237,3,3,6,,,4872.521246
1762,2800000,540,28.49112892,77.32815552,3,2,1,,,5185.185185
1763,8000000,1295,28.583416,77.36460434,3,2,,,,6177.606178
1764,4500000,1065,28.575631,77.441177,2,2,4,1,2,4225.352113
1765,6300000,1490,28.70217,77.430308,3,3,4,,2,4228.187919
